,astro1,astro2,astro3,reactive1,reactive2,reactive3
Tcap,3.72255077929592,3.78112437831834,3.86179672343127,5.00519222372227,4.14039372923008,4.67258677083056
Chordc1,7.75993346178755,7.88883055917577,7.06860422115807,7.99364980382636,6.70304571082573,7.84684213058475
Mpg,7.18196480149189,7.12123457481546,5.87227699837321,7.08958933376709,6.65146070931913,6.32085838597149
Mrs2,5.09871631537558,4.94389425509347,3.99824377862758,3.92371668784738,5.045282363064,4.50739664257629
Ccdc77,5.91727872869129,6.37428613638319,5.89117496927275,5.87328928402037,4.83043136358089,6.11894893991625
Syp,5.41554420195367,4.93479923075446,4.9171409917738,4.58896269365977,5.95892721908577,4.61274850926208
Pik3cg,3.98783472982103,4.45087281547303,5.35137250793966,5.26896717760011,4.68245522716134,4.42802818045235
Itgb5,8.34438549552482,9.05983087893721,9.07649120817036,8.6681323391851,7.93649332228766,9.34655845885784
Arhgap22,4.91101850745464,5.17405654215405,4.80959499950331,5.22555774405809,5.13547704166298,6.28051058984741
Plk3,5.54130319542939,5.76919290059753,5.2304693907137,6.14589830102285,6.75556239081743,5.95482043903351
Fxyd2,5.31682506615101,5.52580254375298,6.07266792531771,6.67677718333858,6.02530972317415,5.36154399989457
1810009A15Rik|Lbhd1,8.12161857761905,7.90251090525929,8.78493077603085,9.18403626042949,9.08756130371056,8.34561791178694
Idh2,7.87947181491131,7.34772045518953,7.21264845589935,6.28665854858062,7.03298241114227,7.40428744431466
Sat1,8.03902969560341,7.70324242934579,7.24275393120758,6.53003731142781,7.63108789025364,7.17183656166028
Akap6,4.40538276724171,4.6642026849278,4.37086525265409,3.30948716432728,4.35258828189502,3.6371455217415
Icam5,8.18705074128589,8.12525738091714,7.66832990036261,8.97638325310074,8.46756398874567,7.54405231679546
Vps28,10.0887600545354,9.21193010713685,9.66207904041422,9.87593680893282,10.6559447902388,10.4424496408398
Cox10,5.25156968982804,5.11726260145324,4.68479854669165,4.54097890984313,3.89389525435837,5.22302561858654
C1qtnf5|Mfrp,7.97748898609443,8.18076834167462,7.1670290869757,7.7913003286239,7.05654523982278,6.95139551799445
Tmem218,5.56446099108004,5.45747580541255,4.81164178896355,5.69015444652619,6.00327516645542,4.64791443180722
Prmt2|Mir678,8.82301055053262,8.83827296722622,8.60951184775548,7.97865613815145,7.57352905731852,8.73217292959564
Srsf7,5.89402102389766,5.79368318897834,5.56644528110332,5.07676018773524,5.74972929941565,6.69044332198628
Hadh,7.62268927191483,6.92339333996803,7.61564428321538,6.28344075429899,7.51087009568507,7.04629752945763
Snw1,5.98425145654895,5.71088312086629,6.04109170593316,4.87338936152161,5.31172737974385,4.87664748160169
Six3,4.02074430823266,4.45125247159928,5.44284299379356,4.03761062921921,4.52000346573969,4.25897824914437
2700046G09Rik,4.20469637942785,4.9265505753942,3.94825851514105,5.27579126926613,4.22686885155794,4.91509210673839
Cirh1a,6.17753642732371,6.13678138595914,6.03545096155309,4.92098645906552,6.42686491792794,5.89973134772452
Tssc1,5.62914334297026,5.44183225351165,4.78691460979051,5.46904955773348,5.93563611227902,4.55404714310589
Gnmt,4.12880377769179,5.01693167614402,5.11155926575358,3.80006554754534,4.56360704734423,4.15984167003766
Pced1b,5.1452638894914,5.63096846655804,5.58554177591448,4.39972895292568,4.97228387573483,5.80851697769739
Kansl3,6.47060362049871,5.936582628925,6.0663163829577,5.43107872641714,5.6037802789657,4.97374993118134
Ankrd34b,4.13942405293451,3.54819898053283,4.52851493032822,3.61845369740769,4.6587769120241,3.45441716400558
Acsf3,5.32216704040924,4.81246988352226,5.05910795818656,5.53281497878612,4.25242783024174,4.30774802343601
Peo1,6.31602362971994,5.77083510168247,6.67937690615765,7.08307839288432,5.74012144958281,6.50826874103838
Ext2,5.99120697177808,5.57704604337696,6.17855794893717,5.57141863639943,6.43542355137704,6.93506725450089
Pcnxl3,7.69289915042789,7.31249087983533,7.7302190801663,7.00367491322418,6.58325036825885,6.53423376954055
Tmem57,6.01689065323983,6.09780426334377,5.87997851105444,7.00916823961695,5.60621988597157,5.56919899365506
Hdgfrp2,5.29089021043537,5.35716465066335,5.35567565699342,4.11561628873744,4.58218635391512,4.59367059416878
Wbp5,10.1371652603958,9.57958880985582,9.68159180934501,10.2789461205729,10.7950885868916,10.8002765514218
Elmod3,6.7327397050864,6.34379792209197,6.37518094927589,5.44088041981569,6.4001187653745,5.52948083291428
Cipc,4.89836045038839,3.98899252413414,3.63253023169348,4.23861321248425,4.23329210982906,4.98839378308321
Imp4,6.22502173220313,5.81609958559731,5.40507026792887,6.88518159469303,5.6594288314276,5.78193651634946
Maff,4.65065039295685,4.87494368937545,5.31029139447435,6.10524830779396,5.45588377703681,5.63237245087689
Atp6v0d1,9.21403330599183,7.91990801699501,8.20531829318204,8.67722842792215,8.42285045904208,9.18635831720374
Ccdc59,5.10084722587952,5.390158375877,5.26032049988274,4.38423010420123,4.3694281711705,4.1924421810146
Gpkow,7.06812947788625,5.42127414072921,6.25432072091825,6.155423234117,6.09514441344164,6.204749917804
Acaa1a,7.69242786135035,8.56021218253722,8.1056073295943,7.29149868247707,7.13382911405464,7.74832827056854
Pwwp2b,4.66004693157897,4.75434961371961,4.54058942632762,4.15247897972562,5.26246671847589,5.61170180183471
Tle3,7.65429026484426,7.29073798641257,8.04381744193397,7.26071856981708,6.50316025837454,7.64562202005508
Ccbl2,6.11446795687357,5.21483979817021,5.95682140717508,6.02739513496445,5.42436294686931,4.81154653323189
Fam207a,5.92664828573738,4.71848531425608,4.56901455899436,5.11200221662406,4.68746175279252,5.41365279045117
Mfsd5,5.90921128471607,5.14160094889821,4.83072446905431,5.56679805680984,6.25479650931044,5.81924369979926
Enpp4,5.44406805984512,5.0931988029249,5.4507794396035,6.38399873052973,6.32574934520717,5.91960302098291
Usp14,4.81457925361754,4.32496918507275,4.76852408579012,5.7393102778317,5.11774691085664,4.37225237624572
Scaf11,5.0449154159718,5.41170200529336,4.79084921074759,4.71595647466093,4.08761027998847,4.09553454195846
Slc35b4,4.65112631442552,4.31740639374032,5.40954872424134,5.5031723437096,4.31993852457069,4.65112631442552
Cep152,3.84841165657838,4.33534687986724,5.25841062221942,4.5526240408016,5.01670993283327,4.20974179859927
Ube2w,4.6136673662354,4.58156340154641,4.81052568615196,4.42989402688604,5.34586481964997,5.77471807797252
Mgat1,6.96458717842618,7.05010831491717,6.60287028429541,7.28884358466899,6.93996123719988,5.80582398153406
Sdhb,10.901334226932,9.6980049744296,10.6161844626991,10.6093920827159,11.2791858222197,10.7126159973751
Nacad,4.65313007719054,5.34411827143599,6.26889327566195,5.48508391362542,5.48634653447711,5.20199363326785
Rbm8a,4.91782040772277,4.71033616303773,5.11707251432598,3.79042276831537,5.07260588416687,4.25177726234232
Fxyd1,10.2499274494687,9.30830989825213,9.54038956523192,10.1207220332855,10.6032400883299,9.42302678747128
Mark3,6.83395479623704,6.86473496368163,5.75505811705271,5.91761173830168,6.97012092882259,6.59710752681802
Armc7,5.19155858479924,5.24742289815772,5.02718298347853,5.85374132583795,4.89958350626987,6.24019892877269
Ube2e3,8.66495371371837,8.1225011139768,8.17007395746539,9.18237179829792,9.21140904137791,8.10975058891523
Smap2,5.02288464588416,3.59869742501327,4.35478515979356,4.71740142962352,4.95663278969877,4.4289136513129
Dennd3,5.0333490627642,5.54323127716198,5.38540819842278,5.26083851592726,6.49637684580541,5.87853848277526
Mrpl45,6.20023931334366,5.42420631521914,5.59194180358289,5.69946890998058,5.09422678540209,6.52440709264282
4930526I15Rik,9.77060828598608,10.2324383634409,10.2226861980128,9.27914176089224,9.81809532261701,8.91693401937905
Snhg11,5.44723461924328,5.42852921870346,5.43889202173527,6.15682757767483,6.24838734684199,4.85416626498332
Usp21,5.88808679514587,5.10280046442677,5.70279175641585,4.95258478746618,5.6463328586703,6.37673977905109
Pfkfb1,3.58113704943108,4.66642176984643,3.41827207611715,4.19626788888683,4.4167937431868,3.55445270903192
Sall1,5.47910328285329,6.20504177637366,5.17588315070663,5.29131786473622,4.58882505256716,5.28726189859679
Lzic,5.71826350359664,5.47785874698472,5.2693610638549,5.47324833601274,4.71712451667651,6.30567507955875
Ndufb9,11.376349071303,10.9916587762285,11.2595609736307,11.8068904741784,12.4800968802367,11.7012931655748
Ramp3,6.12286530365525,5.80727932784202,5.24458824408728,6.70251678779347,6.26487254688655,5.56350473208289
Prmt3,7.03972861996653,6.28582362791289,6.62804571393209,7.23474065194791,6.56394508023497,7.71710353511708
Sept2,8.07761096478371,7.57062581171888,8.46735302015561,7.78585684964587,6.95066909096501,8.05954745769608
Map2k3os,4.70653966971201,5.18465693873261,5.14078515728202,5.98809814282482,4.47470828212415,5.24549717238932
Slc25a34,6.60531383231141,6.19553369016955,6.51959209629424,6.16116754004398,7.40936762278425,5.93484813097594
Ube2o,4.89525703844369,5.34790308848914,4.97389883426911,4.32646226407061,4.1301635264434,4.06935838308631
Slc35b1,8.54101057292122,7.8402154500194,7.40112547763643,7.57656293251835,7.54677498059529,8.58456805503111
Tpst1,5.04354044908929,4.66709601343085,6.07862353450817,4.95750583552179,5.64353253141757,5.02276858100561
Spred3,6.00529810158949,5.97100811026493,5.51600417868768,6.02186694912105,6.51382677527321,4.98980230427756
Tex2,6.49640216971696,5.37588023840493,6.05085622364549,6.5981486963289,6.28841998846517,5.45976316947864
Spi1,4.70903221250987,4.50362015309381,5.25580768000523,5.10445584234055,4.85416626498332,5.97866408361997
Glrx,5.58898641079557,5.24321600093969,5.77880063423592,6.35972039876951,5.7281480430242,6.65793395913022
Chmp4b,12.5180638403481,11.5439502819096,12.0211972868886,11.8322387227533,12.0863532362685,10.993542411224
Psmd7,6.19282388259586,5.56992484899367,6.42518080483744,4.93445420615384,5.6679382795398,5.72006830810119
Tbkbp1,5.99543860552508,5.66462051340303,5.29473974318241,6.63754541215893,5.6214031517417,5.22209868366399
Tbc1d9,5.26692265653648,4.69883608925307,5.2436119754941,6.16444757805081,5.45102239541674,5.90406156928053
Snrnp200,8.43332190960694,8.41065013572169,8.92909747911683,7.37703690453649,8.33976588663142,7.99282417514761
Guk1,10.873075072439,10.3686688422312,10.6900639703359,10.8576897089983,11.431994951752,9.88963910340521
Wwox,4.54737280277713,3.91318445162433,4.55440396768515,5.11774691085663,5.10026035824262,3.97865120212889
Ccdc107,7.06037378206886,6.93392764920642,6.12596925230787,6.950832401135,7.48393006664161,6.23009734679412
Cox6a1,12.4977314974397,12.5839484700882,12.7151191674045,13.3406649827197,13.7221380795588,13.4797817286498
Lgi2,4.5785846414567,4.0046648042752,5.36196903245142,5.17954442450567,4.30228585335164,4.87995938151177
Tollip,8.49118903938744,7.55123935334062,8.28500046527635,7.72877969075368,8.86534263247209,7.72294481952999
Ndufa10,10.474804594426,10.3122927687611,10.3807928232591,9.42143239275794,9.66042118970655,9.3168734196018
Tmem88b,6.13508780518899,5.79976835715135,7.29999141654782,6.62766518581024,6.72628966888017,6.34821683500408
Dnajc14,4.51159675358189,3.65853184738372,4.42454486949208,3.78742949610985,5.07243543991986,4.45357616590968
1110001J03Rik,7.65142828359579,7.9462995381222,8.32852736913916,8.38685885011384,9.18870144955474,8.40348085805659
Olfm3,4.35607115014225,4.2972918984679,4.96518424702318,4.66278856226658,5.07621524651434,3.65380803429952
Pak2,7.45259560221145,6.82509820064864,6.95636671357422,6.59435933819816,6.78143917510561,7.97989692655001
Dstn,7.88870573478241,6.68291631836255,7.33778599073909,8.16762552530858,7.67068408327543,7.77938699043896
Fkbp8,7.83643220058398,7.05571956141175,6.79414741104298,6.65199093950491,7.82170552065336,6.92372376713906
E2f6,6.21120144167603,5.25447715665169,5.30866412145608,4.71845682786022,5.06077819998641,5.69484552784506
Cnrip1,7.34977909549228,7.03513354495284,6.78086532746906,7.40109689210122,7.32710720612299,6.04563726534127
Csnk1g1,6.6379889725691,6.12924204377532,5.60809421568824,6.90309839499865,6.38049738269935,5.67265992073423
Get4,8.27655183761646,7.72958475443097,7.10094679310985,7.86168435595056,8.40606644617567,7.28981344030428
Pithd1,8.71564409753962,7.98011708136421,7.90366620217014,9.05127839679903,8.76954232932381,9.08509434364339
Asphd1,7.94669550150851,7.98753974828916,7.34183449499892,8.16962242069541,8.84731819208892,7.59043283411555
Exoc5,7.71494057568892,7.08452494177893,7.42679340197878,6.57084927975083,6.60607665365258,6.44090368493861
Mbtps1,5.93116061407204,5.84361273862383,6.28365486202207,5.13535062837458,6.5411641755308,6.45147469258342
Ndufa7,6.81848660164636,7.43368200600801,7.5519547298186,8.37788201244845,7.73407282741053,7.90266180128183
Xpo5,5.19879216199827,5.52174255882698,5.17035816717968,4.4075547503997,4.43451127768384,4.29877201289413
Pcid2,4.38483272675549,3.41354546305004,4.0948396215352,4.06411213470476,4.11359399758231,3.01632046098282
Unk,5.10915654357631,5.11422581466919,5.30755459094916,4.48841724598843,3.97962671546155,4.41304868349219
5430416N02Rik,6.24069433872987,6.7462107544348,7.12454700051487,7.49468373926674,7.63562543180884,7.30091907920794
Taf10,10.0191554204272,9.9634069521463,10.0912416681887,10.4881951539179,11.124134356966,11.0326982522666
St13,7.27575250512518,6.40623278523922,7.25701280397593,6.38065642498402,6.96133642059548,7.68298041603025
Cacul1,4.21713094229674,4.43031179173794,3.81877546117432,3.3410530568504,3.11040784285836,4.11103655064663
Uchl5,6.51959209629424,6.3520954837228,5.43946224482041,6.03706945208859,6.98432437473957,6.4299685511772
Wdr7,7.77104560289129,7.44898599487222,7.31126567028846,7.8231711647758,7.78820694618194,6.46480408976693
Hnrnph1,7.78568839211451,7.53672783242633,6.78274190788953,6.956488895447,8.18187891485504,7.42836900724531
E030024N20Rik,4.89295836942507,4.49291930847865,4.0045232175038,3.90304580560073,3.96071577274638,5.10472399492748
Stx2,6.16645600052034,7.24474573552042,6.7465247976067,6.39358354256983,5.87333470291699,6.99240580391014
Stk16,6.12759320130815,5.54351069849895,5.62801240084895,4.94019042642245,6.01596597111396,6.39910574983273
Psen2,4.91296639631584,5.13333741529121,5.336287664888,4.63843792930614,4.20719188670226,5.66932952618489
Cdc42bpa,6.81295032507823,5.74003512295389,6.03706945208859,5.95048406808659,5.32008988847313,5.543769813496
Fubp1,3.8367159300783,4.503774524353,5.08349014542712,3.91969466359247,4.70633055632972,4.92874724202327
Ppp2r5a,9.38713502655569,8.97767401028969,8.73993900232753,7.84384477666298,8.55545531734977,8.91554231759221
Ctnnb1,11.2488784269742,10.342127770281,10.4323331407063,11.1240266257935,11.7067091061124,11.1042752664601
Adamtsl3,3.38039860500763,4.04611736059367,4.49613247427593,3.90008648843774,4.25644970157773,4.88899435542479
Ndufb11,9.93892749426612,10.0152933167817,9.64087876829714,10.5818309873299,11.0366640532225,10.571335037808
Arrdc4,3.90222487954426,3.71051191909694,3.87364779684093,4.30729133565282,5.11774691085664,3.92657361974054
Ccnd3,5.1554313059635,4.41080971006081,4.02289417718132,4.49483264727396,5.38088989747043,5.01439396436672
Parp1,6.60867622554186,7.49547456859671,6.21842930697158,7.4793214601118,7.21333622763091,6.74328159372563
Nudt17,5.44770212492978,5.13366295276812,5.59492137102743,5.50170780564774,6.33771350623474,6.41269312623916
Samhd1,5.8742269502857,6.83550538175509,5.46780166629986,5.8742269502857,5.41559377455067,6.11800329109095
Adcy3,6.60188262426778,6.43329660985313,5.92521433144488,7.14783736082602,6.39613036411218,5.67831269105073
Iqcd,4.16694027748599,4.73820612540595,3.39185259166521,4.27511707000288,4.55428037506819,4.79155009129619
Klhl29,4.9238235960222,4.19381105681711,3.87364779684093,4.99527843702956,4.57447174586182,5.2244476510392
Decr2,3.97814661833527,4.35991154265037,3.56276711370513,5.03169031052017,3.77774334374554,4.21501583178345
Lsm3,7.91372752379773,7.49484792364643,7.91843801694883,8.38590338477301,8.98186268482055,7.88926410080635
Aktip,8.35218099138671,7.27224420598254,7.85864793478221,7.5830213813787,6.87257903869448,7.30080009577422
Fsd1,7.65626984303632,7.27264732073851,7.06249406105376,7.97739546203586,8.41532867938058,7.23877110254429
Ppp2r4,8.31881527792997,7.98572921584211,7.27294749836529,8.5730537946325,8.72324043257739,8.08323244949239
Alkbh4,6.63664362838889,6.05222075941059,6.89902979410218,6.09835815349094,7.07966349396126,5.79874246558047
Mettl9,9.02667032673692,8.27700190765522,8.33492017621413,8.87401876575062,9.68851927464656,8.9357156412584
Arel1,7.32169987961229,6.46875239901284,7.6839452759045,6.99733689305448,7.29633725571013,6.36970765587642
A230050P20Rik,6.39346868747628,6.53012534200279,5.88368993091443,7.47994338048841,6.62637803117522,6.61075651117365
Dhx34,5.90613303299405,6.46218999557416,5.47641804901824,5.64124217248624,5.05682874516775,5.16704555031912
Aspscr1,6.36562840353437,5.41527024854505,5.9118808391228,4.84834241956738,5.89320879529324,5.62185951606324
Abcg8,4.34503060020505,4.70635041974258,4.49352712839892,5.62309038939601,5.19656793231677,5.38239632551521
Cend1,6.20377906616178,5.65998716471651,5.54130319542939,5.6452624061593,6.75504273590462,5.38324145819448
Eif4ebp3,6.02109498258768,6.98331581955928,6.65234846696971,5.92079495231518,5.59592203520332,5.99815099073033
Ap1m1,7.9177607087688,8.35008471989239,7.60624615119917,8.28205228227726,7.7500332631052,6.93685140349575
